LSM_01	SRM_115	SBL_100	VISMINFL	VISMIN_C	ED_05	REP_20	VBR_10	CXRFLAG	CHH001_C	MARSTAT	WGHT_PER	SCF_101	SCF100_C
8	2	1	1	7	6	2	1	2	0	1	10	6	6
99	9	9	9	99	1	2	2	1	0	3	10	6	2
10	2	2	9	99	6	2	2	1	3	1	15.426	6	6
7	4	1	2	10	7	2	1	1	0	1	6310.0515	6	6
8	3	2	1	7	5	2	9	2	0	4	140.4909	6	6
8	2	2	2	10	6	2	1	2	0	2	522.2855	6	6
10	1	1	2	10	1	2	1	2	0	1	1467.6246	6	4
7	3	2	2	10	3	2	1	2	0	6	243.5385	6	2
8	3	1	1	2	4	2	1	1	0	1	56.0753	6	3
8	3	2	2	10	2	2	1	2	0	6	23.75	6	3
7	2	5	2	10	6	2	2	2	0	1	2883.4308	6	2
7	2	2	2	10	6	2	1	2	0	2	1528.5394	6	2
9	1	1	2	10	2	1	1	2	0	6	1083.8694	6	10
8	2	1	2	10	2	2	1	1	1	1	2230.402	6	2
10	1	1	1	5	4	2	1	1	1	5	10	6	4
10	2	1	2	10	1	2	1	2	0	1	521.8006	6	10
0	3	1	1	5	1	2	2	2	0	6	10	6	3
6	3	1	1	8	7	2	2	2	0	5	14.5748	6	10
8	2	3	1	5	7	2	1	1	3	1	10	1	1
4	2	2	1	8	2	2	1	2	0	1	10	6	8
8	2	2	2	10	6	2	1	1	1	2	1373.3888	1	1
5	5	5	2	10	3	2	2	2	0	3	778.1647	6	3
9	1	1	1	3	4	2	2	1	2	2	2909.7254	1	1
7	3	2	1	8	7	2	1	2	0	1	13.6631	6	2
7	2	2	1	5	6	2	1	2	0	5	10	6	2
6	3	2	2	10	4	2	1	1	0	1	3317.7875	6	2
9	1	2	1	1	7	2	1	1	0	1	3167.2845	6	9
7	3	2	2	10	2	2	2	2	0	6	2149.6122	6	2
8	1	2	1	3	6	2	2	1	2	1	10	6	7
7	4	2	1	2	1	9	1	2	0	6	20.4366	6	999
8	1	1	1	5	2	2	1	2	0	3	2313.9113	1	1
9	3	5	2	10	4	2	2	2	0	2	2395.3194	6	4
9	1	1	1	7	2	2	1	2	0	5	10	6	3
8	3	2	1	2	6	2	1	2	0	2	6381.8116	6	5
3	4	2	2	10	1	2	2	2	0	3	2249.7668	6	3
7	4	1	1	3	6	2	2	2	0	1	980.8824	6	3
7	4	2	9	99	2	2	1	1	1	1	1054.4497	6	5
8	1	3	2	10	2	2	2	1	1	2	1093.1676	6	0
9	2	2	1	5	7	2	2	1	1	1	10	6	6
99	9	9	9	99	99	2	2	2	0	1	10	6	0
5	2	5	1	7	2	2	2	1	0	6	10	6	3
8	1	2	2	10	2	2	2	1	2	1	10	6	4
9	1	1	2	10	1	2	1	2	0	1	598.659	6	0
8	3	2	2	10	2	2	1	1	1	1	676.9638	6	3
8	2	2	2	10	2	2	1	2	0	5	192.3107	6	4
4	4	2	2	10	3	2	2	2	0	6	5564.3127	6	2
7	2	3	2	10	5	2	2	2	0	1	902.4109	6	4
5	1	2	2	10	7	2	1	1	2	4	809.7294	6	5
8	1	2	1	3	99	2	9	1	2	6	10	6	2
8	2	1	2	10	2	2	1	2	0	3	229.0859	6	6
8	3	2	1	5	6	2	1	2	0	5	10	6	3
7	1	1	1	7	6	2	1	2	0	6	16.722	6	3
10	2	1	1	6	2	2	1	2	0	4	10	6	3
8	1	1	2	10	3	2	1	2	0	1	1107.2288	6	3
9	1	2	1	8	6	2	1	1	2	1	10	6	3
7	4	2	2	10	1	2	2	1	0	6	2244.0004	6	6
7	3	5	1	1	2	2	1	2	0	6	6771.1472	6	5
99	9	9	9	99	2	2	1	2	0	1	364.0629	1	1
8	2	2	9	99	6	2	2	1	2	1	6045.702	6	2
7	3	2	2	10	6	2	1	1	0	1	2811.4066	6	3
10	1	1	2	10	6	2	1	2	0	3	3297.239	6	10
7	2	2	1	2	2	2	1	1	3	1	941.2616	6	2
6	4	2	1	2	5	2	1	2	0	6	546.0807	1	1
99	5	5	1	7	1	2	1	2	0	5	26.6664	1	1
7	2	1	2	10	3	2	1	1	2	1	2095.8335	1	1
10	2	2	9	99	6	2	2	1	3	1	2168.0099	6	5
10	5	2	2	10	1	2	2	2	0	2	582.6317	6	0
8	1	2	2	10	2	2	1	2	0	3	1413.7352	6	5
10	2	2	2	10	1	2	1	2	0	5	496.2962	1	1
5	2	1	1	5	5	2	1	1	0	5	15.7175	6	10
9	2	2	2	10	2	2	1	2	0	2	1726.2747	6	2
9	2	1	2	10	7	2	1	2	0	2	4018.0934	6	10
6	4	3	1	2	2	2	6	2	0	6	12.7513	6	5
8	2	1	2	10	6	2	1	1	0	1	2774.2028	6	10
7	2	2	2	10	6	2	1	2	0	2	1958.3244	2	1
10	2	1	2	10	2	2	1	2	0	1	353.151	6	4
7	3	2	2	10	2	2	1	2	0	1	1029.1738	6	2
8	9	1	2	10	5	2	1	2	0	5	1035.5029	6	7
6	4	5	1	2	6	2	2	2	0	6	2275.4967	6	10
5	4	3	2	10	4	2	1	1	0	1	10	6	10
3	9	2	2	10	7	2	1	2	0	99	1938.7115	6	5
5	5	2	2	10	1	2	6	2	1	6	3673.268	6	5
6	2	3	2	10	4	2	2	1	0	2	2109.3236	6	2
10	1	1	1	7	6	2	2	2	0	6	1383.2843	6	2
8	1	2	1	7	7	2	2	1	1	1	10	6	5
7	2	3	2	10	6	2	2	2	0	1	1536.2188	6	0
10	1	1	2	10	6	2	1	2	0	1	1613.9768	6	10
8	4	2	2	10	7	2	1	2	0	1	1151.4644	6	8
10	3	1	1	1	2	2	1	2	0	1	10	6	5
8	3	1	2	10	1	2	6	2	1	6	24.5687	6	3
10	1	1	2	10	2	2	2	2	0	1	1211.5055	6	4
8	2	1	1	4	1	2	6	2	0	6	1617.2529	6	7
9	1	3	1	5	2	2	1	1	2	1	14.1572	6	2
99	9	3	2	10	7	2	1	2	0	2	1609.9242	2	1
9	2	9	1	7	7	9	2	2	0	5	10	6	2
2	4	9	9	99	7	9	1	1	0	5	10	6	2
7	1	1	1	5	2	2	1	2	1	6	19.7363	6	5
6	2	2	1	5	6	2	1	1	0	1	4944.9805	6	3
9	1	1	1	3	2	2	1	1	0	5	39.2253	6	3
6	2	2	1	7	2	2	1	1	2	1	10	1	1
10	3	5	1	2	1	2	2	2	0	1	10	6	0
7	2	2	2	10	3	2	1	2	0	2	1851.6276	6	4
10	1	1	1	2	7	2	1	2	0	1	2974.9568	6	11
10	1	2	1	7	7	2	1	2	0	1	10	6	10
9	2	2	1	7	5	2	1	1	3	1	10	6	5
10	1	1	1	6	1	2	2	2	0	5	10	1	1
9	1	1	1	5	3	2	2	1	0	5	10	6	7
10	1	1	1	7	7	2	1	1	2	1	10	6	2
8	2	2	2	10	7	2	1	1	0	1	658.3552	6	6
5	4	3	2	10	2	2	1	1	2	1	1920.5299	6	10
8	2	1	9	99	2	2	1	1	0	1	10	6	12
7	2	3	1	7	2	2	2	2	0	6	10	6	0
5	2	1	9	99	6	2	1	2	0	5	1513.3959	6	6
5	4	2	2	10	2	2	1	2	0	5	1682.0281	6	2
5	1	3	1	3	6	2	2	2	0	6	875.4045	6	0
5	4	1	2	10	2	2	1	2	0	1	1595.3848	6	6
10	1	1	1	4	4	2	1	2	0	1	10	6	3
8	2	1	2	10	2	2	1	2	0	5	1683.7712	1	1
7	2	1	2	10	1	2	1	2	0	1	502.6688	6	6
10	5	2	2	10	1	2	1	2	0	1	1727.016	6	0
8	3	5	2	10	2	2	1	2	0	5	168.1941	6	5
9	2	2	1	2	1	2	1	2	0	1	24.7017	6	11
8	2	4	2	10	2	2	2	2	0	3	498.542	6	4
6	4	4	2	10	3	2	1	1	1	3	10	6	6
8	2	2	2	10	1	2	1	1	1	3	791.555	1	1
8	1	2	1	6	1	2	6	2	3	6	25.8403	6	10
8	1	1	1	7	7	2	1	2	0	6	10	6	3
8	3	3	2	10	1	2	1	2	0	1	645.7112	6	2
7	3	3	2	10	2	2	1	1	2	1	805.9886	2	1
5	4	3	2	10	7	2	2	2	0	5	224.1949	6	4
5	1	5	2	10	3	2	1	2	0	1	1994.7328	6	0
99	9	9	9	99	7	2	1	2	0	1	411.7929	6	0
7	3	2	1	2	3	2	1	2	0	2	22.0414	6	2
3	2	1	2	10	4	2	1	1	0	1	10	6	5
1	3	2	1	7	6	2	1	2	0	5	10	6	9
7	4	2	9	99	2	2	2	2	0	4	10	1	1
5	3	2	9	99	2	2	2	2	3	6	11479.0406	6	2
8	3	2	1	8	2	2	1	1	1	1	18.1028	6	2
9	2	2	1	1	7	2	2	2	0	1	1836.2197	6	2
7	3	1	1	7	7	2	2	2	0	6	10	6	2
8	2	2	2	10	6	2	1	2	0	2	370.7186	6	5
10	1	1	1	7	1	2	1	2	0	1	10	6	2
8	2	2	2	10	4	2	1	2	0	1	74.3696	6	10
6	4	2	2	10	4	2	1	2	0	1	335.2858	6	4
7	2	2	2	10	3	2	1	2	0	5	1272.8058	6	2
2	1	1	2	10	2	2	1	2	0	1	10	1	1
8	2	2	1	1	6	2	2	1	2	1	15.7962	6	2
8	2	1	1	7	6	2	1	2	0	1	10	6	3
5	3	2	1	2	6	2	2	1	1	1	919.5061	6	0
0	1	2	2	10	3	9	1	2	0	5	1055.9704	6	4
5	4	3	2	10	2	2	1	2	0	6	1743.9706	6	0
7	3	3	2	10	4	2	1	2	0	1	1571.0433	1	1
99	9	9	9	99	4	2	1	2	0	2	113.5362	6	10
7	3	2	1	9	4	2	9	2	0	6	10	1	1
7	3	5	2	10	7	2	1	2	0	5	807.2197	6	2
10	1	1	2	10	4	2	1	2	0	2	257.6155	6	2
8	1	1	1	6	2	2	2	1	2	1	20.2746	6	3
6	2	2	1	6	2	2	2	1	0	1	3159.0553	6	4
2	4	3	2	10	1	2	1	1	0	1	761.4681	6	0
8	1	1	9	99	2	2	1	2	0	1	10	6	5
8	2	2	1	8	7	2	1	2	0	6	10	6	2
6	3	1	1	6	4	2	1	1	2	1	10	6	4
2	5	4	2	10	4	2	2	1	2	4	10	6	2
10	2	2	2	10	5	2	1	1	0	1	13.1796	6	0
7	2	1	2	10	7	2	1	2	0	6	10	6	7
7	3	1	1	3	6	1	1	2	0	1	43.4054	6	5
8	3	2	2	10	6	2	1	1	2	2	10	6	0
10	2	4	2	10	3	2	1	1	0	1	161.3668	6	2
99	9	2	2	10	4	2	1	2	0	1	1797.6951	6	11
8	1	1	1	5	5	2	1	1	1	1	10	6	3
8	2	2	2	10	6	2	1	1	0	1	746.4961	6	5
8	1	2	1	2	7	1	2	1	2	1	239.129	6	11
1	1	2	2	10	5	2	1	1	0	1	2609.5513	6	3
3	2	1	9	99	1	2	1	2	0	3	10	1	1
9	1	3	1	6	7	2	2	2	0	1	609.0264	6	2
6	2	2	2	10	4	2	2	2	0	5	1267.737	6	7
7	2	1	2	10	2	2	1	2	0	6	930.9615	6	3
10	2	2	2	10	99	2	1	2	0	1	1469.8588	6	4
8	2	2	1	6	4	2	1	2	0	2	11.4075	6	3
5	3	5	1	6	2	2	1	2	0	6	10	6	0
10	1	1	2	10	4	2	1	2	0	1	368.9055	6	3
5	2	3	2	10	4	2	1	1	0	2	4840.1905	1	1
8	1	1	9	99	2	2	1	2	0	3	10	6	9
7	1	2	1	6	7	2	2	1	1	1	4862.9232	1	1
5	3	5	1	5	2	2	2	2	2	6	30.8698	1	1
10	2	1	2	10	3	2	1	2	0	1	1909.6131	6	10
9	1	2	1	1	6	2	1	2	0	1	53.7545	6	4
9	1	4	2	10	6	2	1	2	0	2	1967.167	6	3
8	3	1	1	8	2	2	2	2	0	6	3223.0976	6	2
5	2	2	1	2	6	2	1	1	3	3	546.9465	6	7
99	9	9	2	10	1	2	1	2	0	5	296.3475	6	2
9	1	1	2	10	7	2	1	2	0	2	1149.101	6	10
7	3	2	1	5	7	2	2	1	2	1	30.2874	6	4
99	3	2	2	10	2	2	1	1	2	4	1417.0258	6	2
7	1	1	2	10	2	2	1	2	0	1	1547.0407	6	3
8	2	2	1	1	1	2	1	2	0	1	28.7743	6	10
10	1	2	1	1	1	2	2	2	0	3	37.5945	6	0
7	1	2	2	10	2	2	1	1	0	2	554.0466	6	8
99	9	9	9	99	6	2	1	1	1	1	10	6	4
7	2	5	2	10	1	2	1	2	0	2	540.9134	6	0
10	2	1	9	99	2	2	1	1	2	1	19.3243	6	2
7	2	5	1	2	2	2	1	2	0	1	23.7461	6	0
9	2	2	2	10	6	2	1	2	0	1	134.482	6	3
8	2	2	2	10	1	2	9	2	0	3	476.51	6	0
7	4	1	2	10	6	2	1	2	0	6	78.2135	6	6
7	1	2	2	10	4	9	1	2	0	1	1310.3614	1	1
5	3	2	2	10	7	2	1	1	1	1	10	6	3
7	2	3	2	10	7	2	1	1	1	2	1512.9342	6	8
9	1	4	2	10	6	2	1	2	0	6	10	6	3
8	1	2	2	10	5	2	1	1	1	1	2420.4787	6	11
8	3	1	2	10	6	2	1	1	3	1	458.3477	6	2
5	3	2	1	3	3	2	1	2	0	6	2806.8609	6	5
7	3	2	1	7	7	2	1	1	1	1	10	6	6
9	2	1	2	10	6	2	1	1	0	1	2718.4275	6	5
9	2	2	2	10	2	2	2	2	0	4	47.8488	6	6
8	2	2	2	10	6	2	1	2	0	1	297.0907	6	0
10	2	3	9	99	2	2	1	1	3	1	20.4433	6	2
3	5	4	2	10	4	2	9	2	0	5	795.5796	2	1
9	1	2	1	1	7	2	1	1	1	1	10	6	3
7	2	2	2	10	4	2	1	2	0	5	1104.8487	6	5
8	2	2	2	10	2	2	1	2	0	3	10	6	4
9	2	3	2	10	6	2	1	2	0	1	283.2104	6	2
7	3	3	2	10	2	2	1	2	0	6	12964.1904	6	10
10	1	5	9	99	2	2	9	1	3	1	10	6	4
8	1	2	1	1	2	2	1	2	0	1	10	6	4
10	1	2	2	10	1	2	1	2	0	3	2027.1885	1	1
8	2	1	2	10	6	2	1	1	2	1	10	6	2
10	1	2	2	10	6	2	2	1	0	1	3415.5181	6	3
2	3	9	1	5	2	2	1	1	2	1	11.855	6	0
8	1	2	2	10	2	2	1	2	0	2	1910.3525	6	10
7	2	4	1	6	6	1	2	1	2	1	658.9662	6	2
9	1	2	2	10	4	2	1	2	0	1	1666.203	6	8
5	3	2	2	10	4	2	1	2	0	1	268.2039	6	3
9	2	1	2	10	1	2	1	2	0	3	1665.0128	6	10
6	3	2	1	7	7	2	1	2	0	6	10	6	10
8	2	2	2	10	4	2	1	2	0	1	1413.429	6	6
6	3	2	1	9	6	2	1	1	2	1	2305.4348	6	5
7	2	1	1	2	2	2	1	2	0	6	5849.7206	6	2
8	1	2	2	10	6	2	1	1	1	2	1646.2092	6	4
9	1	4	2	10	7	2	1	2	0	2	390.3827	6	2
5	1	1	1	8	1	2	2	2	0	1	10	6	4
7	1	2	1	5	4	2	1	1	3	1	10	1	1
10	3	2	9	99	2	2	2	1	1	6	9638.8552	6	3
8	2	2	2	10	6	2	1	1	0	1	4307.4344	6	2
9	1	1	2	10	2	2	1	1	2	3	2621.1608	6	8
99	9	9	9	99	1	2	2	2	0	1	544.2068	6	3
10	1	2	1	7	2	2	2	1	1	1	10	6	0
7	4	5	2	10	2	2	6	2	0	6	2702.0796	6	2
8	2	2	1	6	2	2	1	2	0	99	10	6	2
7	5	2	2	10	2	2	2	2	0	6	1703.614	6	5
5	2	5	1	5	4	2	1	1	0	1	10	6	5
9	2	2	1	2	6	2	2	2	0	1	10	1	1
9	3	1	1	5	2	2	1	1	0	1	12.9423	6	10
8	3	2	1	7	2	2	1	2	0	5	10	6	3
7	5	1	2	10	6	2	1	2	0	2	3646.894	6	6
7	2	2	1	5	6	2	1	1	2	1	10	6	3
7	2	1	1	4	6	2	2	1	2	1	435.0513	6	2
9	1	1	2	10	4	2	1	2	0	1	506.0038	6	10
10	1	1	1	9	5	2	1	2	0	1	10	6	10
10	1	1	2	10	3	2	1	2	0	5	1090.9245	6	3
7	3	5	1	1	4	2	1	2	0	1	1660.8848	6	3
9	2	1	1	7	2	2	2	1	1	2	10.2492	6	3
7	3	5	1	6	6	2	1	2	0	6	10	1	1
8	3	2	2	10	4	2	1	1	2	1	865.4334	1	1
7	2	3	2	10	4	2	1	2	0	1	892.8084	1	1
8	1	3	2	10	7	2	1	1	2	1	2778.4495	6	999
8	3	2	1	2	6	2	2	1	1	1	82.3151	6	5
4	3	1	2	10	1	2	1	2	0	5	10	1	1
8	3	1	2	10	3	2	1	2	0	1	3217.9665	6	12
5	2	3	2	10	4	2	2	2	0	5	168.1941	6	3
6	4	2	2	10	4	2	1	2	0	1	1810.5388	6	3
6	2	3	1	2	6	2	1	1	0	1	1635.9358	6	7
7	3	2	1	3	4	2	2	1	1	1	10	6	2
8	2	1	2	10	6	2	1	2	0	1	290.7036	6	10
5	4	4	2	10	6	2	1	2	0	2	11.0641	1	1
6	3	2	1	7	1	2	6	2	0	6	10	6	8
10	2	5	2	10	2	2	2	2	0	1	28.3039	6	3
7	3	2	2	10	6	2	1	2	0	1	1074.108	6	3
9	2	3	2	10	6	2	1	2	0	1	220.5947	6	10
5	3	5	1	6	1	2	1	2	0	1	10	6	2
8	1	2	2	10	3	2	1	2	0	1	958.2495	6	11
9	2	5	2	10	4	2	9	2	0	1	1480.9048	6	4
0	5	4	2	10	2	2	2	2	0	6	3081.0036	6	0
6	3	2	1	2	6	2	2	2	0	6	5401.5831	6	8
5	3	3	2	10	6	2	1	1	2	2	354.343	6	7
5	4	3	2	10	3	2	1	2	0	6	1269.1233	6	2
10	1	2	2	10	5	2	1	2	0	1	1122.9588	6	2
8	2	1	1	3	7	1	1	2	0	1	10	6	2
8	1	1	2	10	4	2	1	2	0	1	568.5783	6	4
8	1	2	1	7	6	2	1	1	1	1	10	6	5
10	1	1	1	7	6	2	2	2	0	6	10	6	10
6	2	3	1	7	2	2	1	1	1	1	10.7342	6	2
5	3	3	1	2	7	2	2	2	0	6	4682.9702	6	2
5	3	1	1	1	2	2	1	1	0	5	977.11	6	2
5	4	2	2	10	6	2	1	2	0	2	853.2715	6	5
6	2	2	1	2	5	2	2	2	0	2	10	6	5
8	1	1	2	10	5	2	1	2	0	1	134.4701	6	3
8	4	4	9	99	2	2	2	1	2	1	360.7792	6	4
8	2	2	1	7	6	2	1	2	0	1	10	6	2
8	2	3	2	10	5	2	1	2	0	1	1144.3979	6	3
8	3	1	2	10	7	2	2	2	0	1	10	6	4
5	3	3	1	5	3	2	1	2	0	6	10	6	2
99	9	9	1	7	6	9	9	2	0	99	10	6	999
9	2	1	2	10	7	2	1	2	0	6	630.689	6	6
7	2	2	2	10	7	2	1	2	0	5	961.3393	6	5
8	2	2	2	10	1	2	2	2	0	3	3444.1102	1	1
7	2	3	2	10	7	2	1	1	1	1	10	6	0
8	1	1	2	10	6	2	1	1	0	1	630.2103	6	3
9	2	2	1	5	2	2	1	2	0	6	2529.0665	6	2
9	1	5	1	7	6	2	1	2	0	1	10	6	0
5	4	1	1	1	2	2	1	1	0	1	67.2766	1	1
10	1	1	2	10	2	2	1	2	0	1	1548.1104	6	6
6	3	5	2	10	2	2	1	2	0	1	10	6	2
7	1	1	1	7	4	2	1	1	1	5	10	2	1
8	2	2	2	10	5	2	1	2	0	6	992.6756	6	2
10	1	1	1	5	6	2	2	2	0	1	10	6	2
6	4	5	2	10	2	2	1	1	1	2	435.5957	6	0
7	2	2	2	10	1	2	2	1	0	1	2762.3775	6	3
99	9	1	2	10	6	2	1	1	2	1	10	1	1
10	1	3	2	10	7	2	2	2	0	6	10	6	0
9	3	2	2	10	7	2	1	1	2	1	729.9245	6	5
9	1	1	2	10	4	2	1	2	0	1	55.8339	6	10
5	2	1	2	10	2	2	1	2	0	1	2402.8046	6	2
7	4	2	2	10	6	2	1	2	0	1	714.2265	6	5
9	3	3	1	6	7	2	1	1	1	1	10	1	1
8	3	2	1	7	1	2	1	2	0	5	10	6	5
99	9	9	9	99	99	2	6	2	0	6	3449.3471	6	2
2	4	2	2	10	2	2	1	2	0	1	3247.3153	6	3
8	2	3	1	9	6	2	2	2	0	2	3932.3983	6	5
4	2	2	2	10	4	2	1	2	0	6	878.0211	6	12
5	4	5	9	99	2	2	1	1	2	1	30.2057	6	2
2	1	2	2	10	5	2	1	2	0	1	1528.5394	6	2
5	9	5	2	10	2	2	1	1	0	1	2955.2519	6	2
7	2	3	1	6	5	2	2	2	0	5	10	6	2
99	9	9	9	99	99	2	2	1	2	1	10	6	5
5	3	2	2	10	1	2	2	2	0	3	656.7216	6	3
8	2	1	2	10	6	2	1	2	0	1	1228.8783	6	6
7	2	2	1	4	6	9	1	1	1	1	987.8086	6	3
7	1	5	1	5	7	1	1	1	0	5	10.2637	6	5
10	1	2	9	99	4	2	1	2	0	6	3916.0358	6	10
8	4	1	2	10	4	2	1	2	0	1	2084.6779	6	11
9	1	1	2	10	7	2	2	2	0	1	10	6	3
9	1	1	1	1	1	2	1	2	0	3	10	6	0
6	4	5	1	7	1	2	2	1	0	1	10	6	0
8	1	1	1	5	2	2	1	1	3	1	11.8101	6	0
7	2	2	2	10	1	2	1	2	0	1	1067.1753	6	0
10	3	2	2	10	1	2	2	1	2	6	1043.7114	6	2
8	2	3	2	10	1	2	6	2	2	6	4939.6467	6	11
8	2	2	9	99	6	2	1	2	0	3	600.804	6	10
8	3	3	2	10	3	2	1	1	0	6	10	6	5
5	3	1	9	99	4	2	1	2	0	1	10	6	0
8	2	2	1	2	99	2	2	2	0	6	31.2338	6	3
10	1	1	2	10	5	2	1	2	0	2	1826.3059	6	10
8	3	2	2	10	3	2	1	2	0	2	633.4069	6	4
9	1	1	1	4	4	2	1	1	0	1	4681.2448	6	10
7	1	2	2	10	2	2	1	2	0	1	1351.4187	6	6
4	4	3	1	3	7	2	1	2	0	6	1455.443	6	3
99	9	9	9	99	99	2	1	1	2	1	10	6	9
8	2	2	2	10	4	2	2	1	0	1	221.7158	2	1
8	2	3	2	10	3	2	1	1	2	1	1202.3139	6	5
10	1	1	2	10	99	2	1	1	0	1	3772.2171	6	6
8	2	3	1	9	6	2	2	1	2	1	2829.5601	6	4
6	4	2	2	10	2	2	1	2	0	5	27.3646	6	3
99	9	9	9	99	3	9	9	2	0	6	10	6	999
99	9	9	2	10	3	9	9	2	0	1	992.6927	6	3
10	1	1	1	1	4	2	1	2	0	4	10	6	3
7	2	2	2	10	6	2	1	2	0	6	294.7329	6	3
9	2	2	2	10	6	2	1	2	0	6	3517.2531	6	5
10	2	3	9	99	5	2	1	2	0	5	10	1	1
8	2	2	1	1	2	2	1	2	0	6	10	6	2
6	4	2	2	10	99	2	6	2	3	6	3795.4249	6	5
7	3	2	1	8	1	2	1	1	1	5	10	6	0
7	3	1	2	10	6	2	1	2	0	6	10	6	11
9	1	2	2	10	7	2	1	2	0	1	1380.8549	6	9
5	2	3	1	1	6	2	2	2	0	1	10	2	1
8	2	2	1	8	6	2	1	1	0	1	10	6	4
7	1	1	2	10	4	2	1	1	0	3	86.7563	6	5
5	4	2	2	10	3	2	1	2	0	3	409.2896	6	4
9	3	2	2	10	2	2	1	2	0	1	531.3139	6	0
8	1	1	1	6	2	2	1	2	0	6	10	1	1
7	3	2	1	5	4	2	1	1	2	1	10	6	3
10	1	1	2	10	3	2	1	2	0	1	393.5718	6	10
8	3	2	2	10	6	2	1	1	1	1	75.8638	6	3
9	1	2	2	10	3	2	1	2	0	1	1075.7209	6	10
9	3	2	1	7	5	2	1	2	0	1	10	6	0
10	1	2	1	5	6	2	2	1	1	1	10	6	10
8	2	2	1	3	2	2	1	2	0	99	2309.9566	6	2
8	1	1	2	10	1	2	1	2	0	5	476.51	6	5
9	2	2	1	2	1	2	2	2	1	1	5722.7999	6	4
99	9	9	9	99	6	2	1	2	0	6	10	1	1
10	2	1	2	10	4	2	1	1	0	1	3857.2452	6	3
7	2	1	1	3	3	2	1	2	0	6	16.7199	1	1
6	2	3	2	10	4	2	1	2	0	2	366.7625	6	0
8	2	3	1	9	7	2	1	2	0	6	5962.5347	6	10
99	9	9	9	99	99	2	2	2	0	6	28.1948	6	4
8	3	1	1	8	6	2	1	1	1	1	10	6	2
99	9	9	1	7	6	2	2	2	0	6	10	6	5
99	9	1	2	10	6	2	1	2	0	2	58.7825	6	10
7	3	2	2	10	7	2	1	1	2	4	10	6	3
10	1	2	2	10	6	2	1	2	0	2	974.1377	6	10
6	3	5	1	1	2	9	1	2	0	5	10	1	1
8	2	2	2	10	4	2	1	1	0	1	604.3111	6	4
9	3	5	1	5	1	2	6	2	0	6	14.4601	1	1
9	1	1	1	6	4	2	1	1	1	1	10	6	5
10	1	1	2	10	7	2	1	1	0	1	2486.4532	6	6
10	1	1	2	10	4	2	1	2	0	6	1544.01	6	10
8	1	1	2	10	7	2	1	2	0	6	991.5464	6	5
8	1	2	1	2	2	2	1	2	0	6	103.3302	6	9
1	5	1	1	4	1	2	1	2	1	6	13997.2938	6	2
7	3	2	2	10	7	2	1	2	0	1	1583.5806	6	3
99	9	9	9	99	1	2	6	2	0	6	25.207	6	10
8	2	2	2	10	7	2	1	2	0	6	998.9441	6	6
7	3	3	2	10	4	2	1	2	0	6	37.1856	6	2
7	1	1	2	10	4	2	1	2	0	4	10	6	6
8	2	3	2	10	6	2	1	2	0	1	158.2596	6	2
9	3	1	2	10	1	2	2	2	0	1	5471.4922	6	12
8	3	4	2	10	2	2	1	1	0	1	2682.0337	6	0
3	2	3	2	10	4	2	1	2	0	4	2050.7069	6	6
99	9	9	9	99	6	2	1	2	0	1	817.7383	6	2
9	1	2	1	7	7	2	2	2	0	1	10	6	2
10	1	1	2	10	6	2	1	2	0	1	1013.0581	6	3
7	2	2	1	2	1	2	1	2	0	1	820.1363	6	3
8	2	1	2	10	5	2	1	1	3	1	1982.4043	6	5
99	9	9	1	6	2	2	1	2	0	6	14.6087	6	10
9	2	1	2	10	6	2	1	2	0	6	411.5934	6	5
8	1	1	2	10	3	2	1	2	0	1	1756.1276	6	0
7	2	2	2	10	4	2	2	1	3	1	15.1376	6	3
7	4	2	2	10	6	2	1	2	0	2	441.8218	6	5
10	3	1	2	10	4	2	1	2	0	6	613.1566	6	12
9	1	2	1	1	2	2	1	1	0	5	1660.8848	6	5
10	2	3	1	7	2	2	1	2	0	1	10	6	0
10	2	1	2	10	4	2	1	1	0	4	541.7834	6	6
5	2	2	1	5	6	2	1	2	0	6	10	6	5
8	1	2	1	5	5	2	1	2	0	6	10	6	7
9	2	2	9	99	4	2	1	2	0	1	10	6	8
9	1	3	1	6	7	2	1	1	2	1	10	1	1
8	3	5	2	10	2	2	1	2	0	6	1867.8663	6	5
99	9	9	2	10	3	2	1	1	2	1	591.7376	6	4
8	2	5	2	10	2	2	2	2	0	2	2340.0717	6	3
8	2	4	1	8	6	2	1	2	0	1	51.63	1	1
6	2	5	1	8	3	2	1	2	0	2	10	6	0
8	2	2	1	3	6	2	1	1	3	1	10	6	3
7	4	5	1	4	6	2	1	1	1	1	569.4732	6	5
8	1	3	2	10	6	2	1	2	0	1	1281.4655	6	10
3	1	1	2	10	6	2	1	2	0	1	4451.4214	6	3
7	1	5	2	10	3	9	9	2	0	1	1446.5472	6	6
7	2	3	1	3	2	2	2	2	0	6	15.0522	6	5
7	2	2	2	10	2	2	1	2	0	2	480.2991	6	10
7	5	9	1	5	1	2	1	2	0	5	10	6	0
10	1	3	2	10	7	2	1	2	0	1	1296.9762	6	0
0	2	2	1	9	2	2	2	2	0	4	10	6	5
7	2	1	1	8	1	2	1	1	0	1	18.6568	6	0
99	9	9	9	99	6	2	2	2	0	1	10	6	0
6	2	1	2	10	99	2	1	2	0	1	158.5614	6	6
8	2	2	9	99	6	2	2	2	0	6	10	6	3
9	2	1	1	1	1	2	1	1	0	1	45.4265	6	3
7	3	1	9	99	2	2	6	2	0	6	127.2873	6	5
