PRSPGNDR	PPROV	PVISMIN	PHHSIZE	PHHTTINC	PLIS_05	PGEOGR	PEMPL	PDWS_10I	PEHA_05A	PEHA_05B	PDWLTYPE	PDWS_05	PDWS_10C	PDV_SHCO	PCOS_05	PDCT_05
2	"35"	2	1	15500	4	"11"	2	2	2	2	"06"	1	2	100	4	2
2	"46"	9	99	24000	2	"17"	1	3	1	1	"01"	2	3	1100	5	1
2	"48"	1	4	82500	9	"24"	1	2	2	2	"03"	3	1	1900	9	1
1	"46"	9	1	23000	7	"17"	2	2	2	2	"05"	3	2	9999999.99	7	2
1	"35"	2	1	70000	7	"14"	9	1	2	2	"05"	3	1	1300	8	2
1	"48"	2	1	1400	4	"24"	2	2	2	1	"01"	1	2	3300	4	1
2	"13"	9	1	23000	7	"05"	2	2	2	2	"06"	3	2	500	9	2
2	"48"	2	1	14500	1	"24"	2	4	2	2	"99"	1	4	1100	4	2
1	"12"	9	99	99999999999	8	"04"	1	2	2	2	"01"	3	9	9999999.99	7	1
2	"59"	2	1	20000	9	"25"	2	2	2	2	"06"	3	1	300	9	2
1	"48"	2	2	110000	6	"23"	1	3	2	2	"01"	3	3	1000	5	1
2	"46"	9	99	99999999999	9	"18"	9	1	2	2	"01"	3	1	9999999.99	9	1
2	"35"	2	1	24000	4	"16"	1	2	2	2	"02"	1	2	1200	4	1
2	"12"	9	3	97500	6	"03"	1	4	1	1	"01"	1	2	1200	9	1
1	"48"	1	4	160000	8	"23"	1	1	2	2	"01"	3	1	2700	7	1
1	"35"	1	3	120000	7	"14"	1	1	2	2	"01"	3	2	2600	7	1
1	"48"	2	99	99999999999	7	"24"	1	2	1	2	"99"	3	2	9999999.99	6	2
2	"11"	9	99	60000	6	"02"	1	2	2	2	"01"	2	2	700	6	1
2	"48"	2	1	42000	9	"24"	2	2	2	2	"01"	3	1	1800	4	1
2	"12"	9	1	15500	4	"04"	2	4	2	2	"99"	1	1	200	1	1
2	"10"	9	2	77500	7	"01"	2	2	2	2	"01"	3	2	500	8	1
1	"59"	2	1	60000	7	"26"	2	1	2	2	"01"	3	1	500	6	1
2	"48"	9	3	99999999999	1	"22"	9	4	1	1	"04"	1	4	9999999.99	4	2
1	"24"	2	2	50000	9	"10"	1	1	2	2	"01"	3	1	300	9	1
2	"59"	2	2	92500	9	"27"	2	2	2	2	"06"	3	1	1400	9	2
1	"35"	2	3	140000	6	"15"	1	3	2	2	"01"	3	3	1300	7	1
2	"48"	2	5	165000	7	"24"	1	3	2	2	"01"	3	2	1400	99	1
2	"24"	2	2	72500	6	"09"	2	2	2	2	"01"	3	2	400	6	1
2	"13"	9	1	21000	7	"06"	2	2	2	2	"06"	3	2	500	7	2
2	"47"	9	2	185000	6	"21"	1	4	1	1	"01"	2	3	1600	4	1
1	"47"	9	1	41000	7	"21"	9	2	2	2	"06"	2	2	9999999.99	7	2
1	"13"	9	2	55000	5	"05"	1	1	2	2	"99"	3	2	1000	6	2
1	"59"	2	1	165000	8	"27"	2	2	2	2	"01"	3	1	1000	5	1
2	"11"	9	1	99999999999	4	"02"	2	1	2	2	"99"	3	1	9999999.99	6	9
2	"47"	9	1	99999999999	9	"19"	2	2	2	2	"99"	3	2	9999999.99	8	1
1	"59"	1	5	115000	5	"25"	1	4	2	2	"06"	1	4	2500	5	2
2	"95"	9	2	220000	7	"28"	1	1	2	2	"99"	3	1	3700	7	1
2	"24"	1	3	47500	7	"08"	2	1	2	1	"06"	2	2	700	2	2
1	"10"	9	4	240000	7	"01"	1	2	2	2	"01"	3	2	3000	7	1
2	"35"	2	1	28000	7	"12"	2	2	2	2	"02"	3	2	500	3	1
2	"13"	9	2	67500	8	"05"	2	2	2	2	"05"	3	3	1500	4	2
2	"59"	2	1	85000	6	"26"	1	2	2	2	"02"	3	2	1900	6	1
1	"35"	1	2	110000	6	"12"	1	4	2	2	"05"	1	4	1200	6	2
2	"11"	9	2	72500	9	"02"	1	3	2	2	"01"	3	1	1500	9	1
1	"48"	2	2	60000	6	"22"	1	2	2	2	"06"	1	1	600	9	1
1	"13"	9	2	95000	1	"06"	2	2	2	2	"01"	1	3	600	1	1
1	"46"	9	4	99999999999	6	"17"	1	2	1	1	"01"	3	2	9999999.99	7	1
2	"13"	9	1	26000	7	"06"	2	2	2	2	"06"	3	2	600	7	2
2	"46"	9	1	26000	7	"17"	2	4	2	2	"05"	1	2	700	4	2
2	"10"	9	3	67500	7	"01"	1	4	2	2	"03"	2	1	1100	7	2
1	"24"	2	2	75000	5	"10"	1	4	2	2	"06"	1	3	800	4	2
2	"46"	9	2	70000	7	"18"	2	1	2	2	"01"	3	1	1400	7	1
2	"47"	9	3	30000	6	"19"	9	4	2	2	"99"	3	1	9999999.99	1	2
1	"48"	2	4	150000	9	"24"	1	1	2	2	"01"	2	1	2500	9	1
2	"35"	2	1	52500	7	"13"	2	1	9	1	"05"	3	3	1700	7	2
1	"46"	9	99	42000	3	"17"	9	3	1	2	"05"	1	2	1100	6	2
1	"13"	9	99	99999999999	7	"06"	9	2	2	2	"01"	2	2	9999999.99	6	2
1	"24"	2	3	140000	9	"07"	1	1	2	2	"01"	3	2	1400	5	1
1	"46"	9	2	97500	7	"18"	2	1	2	2	"01"	3	1	600	7	1
1	"11"	9	2	135000	7	"02"	2	2	2	2	"01"	3	1	1100	4	1
1	"12"	9	3	120000	5	"04"	1	1	2	2	"01"	3	2	400	9	1
1	"59"	1	3	145000	7	"26"	1	1	2	2	"04"	3	1	3200	7	1
2	"35"	9	2	23000	6	"16"	2	2	1	1	"03"	1	2	300	5	2
2	"59"	2	1	22000	6	"27"	2	1	2	2	"06"	3	1	600	6	2
2	"11"	9	4	110000	1	"02"	1	4	1	1	"99"	3	2	900	3	2
2	"11"	9	1	99999999999	5	"02"	2	1	1	2	"99"	3	1	9999999.99	7	2
2	"10"	9	1	35000	6	"01"	2	2	2	2	"01"	3	2	600	9	1
1	"13"	9	2	57500	4	"05"	1	1	2	2	"06"	3	2	9999999.99	7	9
2	"12"	9	4	145000	5	"04"	1	2	2	2	"01"	3	2	900	6	1
2	"47"	9	2	72500	7	"21"	9	2	2	2	"01"	3	4	700	7	1
2	"35"	2	1	28000	7	"16"	2	2	2	2	"06"	3	2	1600	99	2
2	"11"	9	99	105000	9	"02"	1	2	2	2	"01"	3	1	9999999.99	4	1
2	"59"	2	1	22000	3	"26"	2	2	1	2	"06"	2	4	400	3	2
1	"59"	2	1	52500	9	"26"	1	1	2	2	"04"	3	1	3100	9	1
2	"48"	9	99	27000	9	"23"	2	2	2	2	"06"	3	2	1600	7	2
1	"35"	9	99	99999999999	5	"14"	1	2	2	2	"06"	3	3	9999999.99	4	2
2	"59"	2	1	19000	4	"25"	2	4	1	1	"05"	1	3	400	2	2
1	"95"	9	2	99999999999	7	"28"	1	4	2	2	"99"	3	2	9999999.99	9	2
1	"24"	1	3	99999999999	9	"09"	1	1	2	2	"06"	3	3	9999999.99	9	2
2	"46"	9	2	100000	4	"17"	2	3	2	2	"06"	3	4	2000	9	2
1	"47"	9	2	60000	9	"21"	1	2	2	2	"06"	3	4	1600	9	2
1	"48"	2	2	175000	5	"22"	2	2	2	2	"01"	3	2	800	6	1
1	"12"	9	1	65000	2	"04"	1	2	2	2	"06"	1	4	1000	3	2
1	"11"	9	2	105000	9	"02"	2	2	2	2	"01"	3	2	400	6	1
1	"48"	9	3	99999999999	8	"23"	9	2	1	2	"06"	2	2	9999999.99	4	2
2	"12"	9	2	240000	8	"03"	1	1	2	2	"01"	3	2	900	8	1
1	"24"	2	2	55000	9	"10"	2	1	2	2	"06"	3	2	3200	7	2
1	"10"	9	1	22000	9	"01"	2	2	2	2	"99"	3	2	600	9	2
2	"46"	9	4	48000	7	"17"	1	4	2	2	"06"	3	4	1400	8	2
1	"13"	9	1	30000	9	"06"	2	1	2	2	"03"	3	2	400	8	2
2	"35"	2	1	23000	8	"15"	2	1	2	2	"05"	3	1	700	9	2
1	"10"	9	2	99999999999	7	"01"	9	2	2	2	"99"	2	2	9999999.99	7	2
2	"59"	2	1	27000	4	"27"	2	2	2	2	"01"	1	2	200	4	1
2	"35"	2	5	280000	8	"11"	1	4	2	2	"01"	3	1	2300	7	1
2	"13"	9	2	105000	9	"05"	1	1	2	2	"99"	3	1	800	9	1
2	"24"	9	99	82500	6	"09"	1	2	2	2	"06"	3	2	1000	99	2
2	"46"	9	1	13500	1	"17"	2	2	1	2	"06"	2	4	300	7	2
1	"35"	2	4	125000	8	"16"	1	2	2	2	"01"	3	2	2000	8	1
1	"13"	9	4	230000	9	"06"	1	2	2	2	"01"	3	2	2300	9	1
2	"24"	2	1	47500	9	"10"	2	1	2	2	"06"	3	2	1800	9	2
2	"35"	9	3	220000	7	"13"	1	2	2	2	"01"	3	3	3400	7	1
2	"12"	9	1	17000	6	"04"	2	1	2	2	"01"	3	2	300	5	1
1	"24"	2	2	90000	8	"08"	1	2	2	2	"06"	3	3	1100	4	2
2	"24"	2	1	22000	6	"09"	2	2	2	2	"05"	3	3	1700	6	2
2	"24"	2	1	37000	5	"10"	1	3	1	1	"06"	3	1	600	5	2
1	"11"	9	2	52500	9	"02"	2	2	2	2	"06"	3	2	900	9	2
1	"13"	9	2	165000	6	"05"	1	2	2	2	"01"	2	2	1300	6	1
1	"46"	9	1	99999999999	6	"18"	2	2	2	2	"99"	3	2	9999999.99	7	1
1	"48"	9	99	99999999999	7	"22"	9	4	2	2	"99"	2	4	9999999.99	1	2
2	"35"	2	2	130000	2	"15"	1	2	2	2	"01"	2	3	1600	2	1
1	"35"	2	1	99999999999	6	"16"	1	3	2	2	"01"	3	1	9999999.99	8	2
2	"48"	2	99	52500	4	"24"	1	2	1	2	"99"	2	2	9999999.99	6	2
1	"47"	9	99	99999999999	7	"21"	1	2	2	2	"99"	2	2	9999999.99	5	1
2	"10"	9	3	97500	9	"01"	1	2	2	2	"01"	3	2	400	7	1
1	"10"	9	4	150000	9	"01"	1	2	2	2	"01"	3	3	3700	7	1
2	"24"	2	3	155000	6	"10"	1	2	1	2	"06"	3	1	1700	7	1
1	"46"	9	1	38000	7	"17"	1	2	2	2	"05"	3	3	1200	5	2
1	"48"	2	99	99999999999	7	"24"	9	2	2	2	"99"	3	2	9999999.99	8	2
1	"24"	2	99	200000	7	"07"	1	2	2	2	"01"	3	2	2200	7	1
2	"59"	1	1	92500	7	"25"	1	1	2	2	"05"	2	2	1100	5	2
2	"24"	2	1	22000	9	"09"	2	1	2	2	"06"	3	1	600	9	2
2	"48"	2	1	24000	6	"22"	2	2	2	2	"06"	2	2	600	9	2
1	"59"	2	1	21000	7	"26"	2	2	2	2	"06"	3	2	1000	9	2
2	"47"	9	99	99999999999	6	"21"	1	2	1	2	"99"	3	1	9999999.99	7	2
2	"46"	9	1	25000	9	"18"	2	1	2	2	"02"	3	4	600	9	2
2	"24"	2	2	36000	9	"10"	2	4	2	2	"06"	3	2	800	9	2
1	"59"	2	3	99999999999	6	"27"	9	1	2	1	"06"	1	2	9999999.99	6	2
2	"35"	2	2	82500	8	"16"	2	2	9	2	"01"	3	1	500	5	1
2	"10"	9	3	100000	6	"01"	1	1	2	2	"01"	2	2	1200	4	1
1	"13"	9	2	145000	7	"05"	9	2	2	1	"99"	3	3	1600	7	1
2	"13"	9	1	24000	8	"05"	2	2	2	2	"06"	3	3	700	8	2
2	"46"	9	1	99999999999	5	"18"	1	1	1	2	"99"	2	1	9999999.99	4	2
2	"24"	2	4	62500	6	"10"	1	2	2	1	"99"	3	1	700	9	1
1	"47"	9	3	180000	4	"19"	1	4	2	2	"01"	2	3	3600	4	1
1	"35"	2	1	60000	8	"14"	2	1	2	2	"01"	3	1	500	9	1
2	"47"	9	99	99999999999	4	"21"	9	2	1	1	"99"	3	2	9999999.99	4	2
1	"10"	9	3	99999999999	7	"01"	1	3	2	2	"99"	3	1	9999999.99	7	1
1	"24"	2	2	115000	8	"09"	2	1	2	2	"01"	3	1	600	6	1
2	"10"	9	3	175000	5	"01"	1	3	1	2	"04"	1	3	2400	4	1
2	"46"	9	1	55000	9	"18"	2	1	2	2	"01"	3	1	400	9	1
2	"95"	9	1	21000	7	"28"	2	1	1	2	"99"	3	1	500	9	2
2	"48"	2	5	115000	9	"24"	1	2	1	1	"01"	3	2	1300	7	2
1	"47"	9	2	125000	8	"19"	1	2	2	2	"01"	1	1	1200	4	1
1	"13"	9	1	55000	4	"05"	2	2	2	2	"01"	3	2	800	6	1
2	"13"	9	1	28000	4	"05"	2	4	2	2	"05"	3	3	800	5	2
2	"13"	9	1	67500	7	"05"	1	2	2	2	"06"	3	2	700	6	2
2	"24"	2	1	24000	7	"10"	2	2	2	2	"06"	3	2	1200	7	2
2	"35"	2	2	185000	7	"12"	1	2	2	2	"01"	2	2	3000	2	1
2	"48"	2	1	25000	4	"22"	2	2	2	2	"06"	2	2	800	2	2
2	"48"	2	1	35000	9	"22"	2	1	2	2	"06"	3	1	700	9	1
2	"47"	9	1	19500	8	"21"	2	3	2	1	"01"	3	2	400	5	1
2	"35"	9	3	99999999999	4	"13"	9	3	1	2	"05"	2	3	9999999.99	5	2
1	"46"	9	99	99999999999	5	"18"	9	1	2	2	"06"	3	3	9999999.99	8	2
2	"47"	9	1	77500	7	"20"	9	2	2	2	"06"	2	2	1600	4	2
1	"12"	9	2	44000	8	"04"	2	2	2	2	"06"	3	1	100	8	1
2	"46"	9	2	36000	7	"18"	2	2	2	2	"06"	3	2	700	9	2
2	"35"	2	3	22000	4	"15"	1	2	1	2	"06"	2	2	1200	4	2
2	"59"	2	1	28000	7	"26"	2	2	2	2	"06"	3	2	1100	7	2
2	"24"	2	1	21000	9	"09"	2	1	2	2	"06"	3	2	400	7	2
2	"24"	2	1	28000	5	"07"	2	1	2	2	"06"	3	2	900	7	1
2	"12"	9	1	23000	9	"04"	2	1	2	2	"06"	3	1	500	7	2
1	"59"	2	2	75000	8	"27"	2	3	2	2	"01"	3	1	400	7	1
1	"35"	1	99	99999999999	7	"11"	1	1	2	2	"05"	2	1	9999999.99	7	2
1	"48"	2	99	99999999999	3	"24"	2	2	2	2	"01"	3	2	9999999.99	6	1
2	"11"	9	2	87500	6	"02"	1	2	2	2	"01"	3	3	1300	5	1
1	"24"	2	1	23000	7	"10"	2	2	2	2	"04"	1	2	500	4	2
2	"59"	2	1	24000	9	"27"	2	1	2	2	"06"	3	1	800	9	2
1	"35"	2	1	65000	9	"16"	1	1	2	2	"03"	3	1	1000	9	1
1	"47"	9	2	87500	8	"21"	1	2	2	2	"99"	2	2	900	9	2
1	"46"	9	2	87500	1	"17"	1	4	1	1	"06"	1	3	900	1	2
2	"24"	9	3	29000	5	"09"	9	1	2	2	"06"	2	1	300	9	2
1	"59"	2	4	90000	6	"27"	1	3	2	2	"01"	2	3	1400	6	1
2	"12"	9	2	92500	6	"04"	1	3	2	2	"04"	2	2	500	4	2
2	"11"	9	3	99999999999	5	"02"	1	2	1	2	"99"	2	2	9999999.99	6	2
1	"48"	2	2	97500	9	"24"	2	1	2	2	"01"	3	1	900	8	1
1	"95"	9	99	99999999999	2	"28"	1	4	1	2	"99"	1	4	9999999.99	1	2
2	"35"	2	2	90000	8	"13"	9	2	2	2	"05"	3	2	1700	8	2
2	"47"	9	99	99999999999	9	"21"	9	2	2	2	"99"	3	2	9999999.99	4	2
2	"47"	9	5	120000	4	"21"	1	2	2	1	"01"	1	4	1600	3	2
1	"35"	2	3	49000	6	"16"	1	4	2	2	"01"	3	1	1900	4	1
2	"12"	9	3	99999999999	7	"04"	9	2	1	9	"01"	2	4	9999999.99	6	2
2	"35"	9	3	145000	7	"11"	1	2	2	2	"03"	3	3	1200	7	1
2	"35"	2	1	43000	7	"15"	2	1	2	2	"06"	3	1	900	8	2
2	"24"	2	2	99999999999	8	"07"	1	3	2	2	"06"	3	3	9999999.99	6	9
1	"35"	2	1	36000	6	"12"	2	2	2	2	"05"	3	2	1000	5	1
1	"35"	2	1	16500	1	"16"	1	4	1	1	"06"	1	2	4900	1	1
1	"35"	2	1	65000	7	"12"	1	4	2	2	"06"	2	3	1200	1	2
1	"35"	2	1	17000	1	"14"	2	1	2	1	"05"	3	9	1000	8	2
2	"59"	2	2	67500	8	"26"	1	2	2	2	"01"	3	1	300	8	1
1	"47"	9	4	92500	7	"21"	1	4	2	2	"01"	2	2	700	5	1
2	"13"	9	1	23000	2	"06"	2	1	1	1	"06"	3	3	700	6	2
1	"24"	1	3	52500	5	"08"	1	2	2	2	"06"	2	1	1100	4	1
1	"13"	9	2	60000	6	"05"	1	2	1	1	"01"	2	4	1600	1	2
2	"24"	2	3	95000	7	"08"	1	4	2	2	"01"	3	1	900	4	2
1	"46"	9	2	97500	8	"17"	2	1	2	2	"01"	3	2	1300	8	1
2	"46"	9	99	23000	9	"17"	9	2	2	2	"99"	3	1	800	7	2
2	"24"	2	3	92500	7	"10"	1	2	2	2	"01"	3	1	300	7	1
2	"24"	2	1	38000	9	"09"	1	1	2	2	"06"	3	1	500	9	2
1	"35"	1	99	99999999999	7	"14"	9	2	2	2	"99"	1	2	9999999.99	3	2
2	"48"	1	5	120000	2	"23"	9	4	1	2	"03"	1	4	2600	1	1
2	"47"	9	99	87500	1	"21"	1	2	1	1	"01"	3	3	1000	4	2
1	"35"	2	1	99999999999	9	"16"	1	1	2	2	"01"	3	1	9999999.99	6	1
1	"35"	2	4	145000	6	"14"	1	2	2	2	"01"	2	3	2900	5	1
2	"24"	2	2	57500	6	"07"	9	4	1	2	"99"	2	3	1100	4	2
2	"48"	2	2	99999999999	4	"24"	1	2	2	2	"01"	3	2	9999999.99	7	1
2	"35"	2	2	60000	6	"15"	1	2	2	2	"01"	2	3	500	6	1
1	"48"	2	1	27000	6	"22"	2	2	2	2	"05"	3	2	600	6	2
2	"10"	9	99	30000	9	"01"	1	2	2	2	"99"	3	2	900	9	2
1	"48"	2	1	70000	8	"22"	1	2	2	2	"05"	3	1	500	9	1
1	"59"	2	2	145000	9	"27"	1	2	2	2	"06"	3	2	500	5	1
1	"59"	1	99	340000	8	"25"	1	1	2	2	"01"	3	1	3300	8	1
2	"24"	2	3	95000	5	"10"	1	2	2	2	"01"	3	2	500	5	1
1	"46"	9	5	125000	6	"18"	1	2	1	1	"01"	2	2	2000	7	1
2	"48"	2	99	92500	8	"23"	1	2	1	2	"05"	3	3	1500	7	2
1	"10"	9	1	99999999999	4	"01"	2	2	2	1	"06"	1	3	9999999.99	7	1
2	"48"	2	2	37000	9	"24"	2	1	2	2	"01"	2	1	500	9	1
2	"46"	9	99	180000	8	"17"	1	2	2	2	"99"	3	1	9999999.99	9	1
1	"24"	2	1	23000	9	"07"	2	1	2	2	"05"	3	1	400	9	2
1	"48"	1	4	260000	7	"24"	1	2	2	2	"01"	3	3	1000	7	1
1	"59"	1	3	65000	6	"25"	1	4	2	2	"04"	2	4	4400	7	1
2	"12"	9	2	39000	9	"04"	2	3	2	2	"01"	3	2	400	9	1
2	"48"	2	3	57500	1	"24"	9	4	2	2	"99"	1	2	9999999.99	3	9
1	"48"	9	99	99999999999	5	"24"	1	2	1	2	"06"	2	4	9999999.99	6	2
1	"47"	9	2	99999999999	9	"19"	9	1	2	2	"01"	3	1	9999999.99	4	1
2	"35"	2	99	60000	6	"14"	1	2	2	2	"99"	3	1	9999999.99	7	9
2	"35"	2	1	22000	5	"13"	2	1	2	9	"05"	1	1	400	4	2
1	"13"	9	1	40000	8	"06"	2	2	2	2	"01"	3	2	300	5	1
1	"48"	2	5	160000	5	"24"	1	4	2	2	"99"	1	3	300	6	1
2	"35"	2	1	27000	9	"16"	2	2	2	2	"02"	3	2	200	9	2
1	"12"	9	1	19000	4	"04"	2	2	2	2	"06"	3	2	1000	4	2
2	"59"	2	2	140000	6	"27"	1	1	2	2	"03"	3	2	1400	7	1
2	"48"	2	1	99999999999	3	"24"	9	4	2	2	"06"	2	4	9999999.99	4	2
2	"13"	9	2	65000	7	"06"	9	1	2	2	"03"	3	1	9999999.99	7	2
1	"46"	9	99	99999999999	6	"18"	9	4	2	2	"01"	3	1	9999999.99	7	9
2	"24"	2	1	38000	7	"09"	2	1	2	2	"05"	3	2	500	7	2
1	"24"	2	4	230000	6	"08"	1	2	2	2	"01"	2	2	800	5	1
2	"12"	9	2	115000	1	"04"	1	4	2	1	"01"	1	3	800	5	1
2	"48"	2	1	99999999999	5	"24"	2	4	2	2	"06"	2	4	9999999.99	5	2
1	"10"	9	1	21000	7	"01"	2	3	2	2	"01"	2	2	200	9	1
2	"47"	9	1	23000	7	"21"	2	1	2	1	"03"	3	1	500	9	2
1	"12"	9	5	125000	7	"03"	1	2	2	2	"01"	3	3	3500	7	1
2	"13"	9	1	52500	7	"06"	2	1	2	2	"01"	3	2	500	7	1
1	"46"	9	2	95000	7	"18"	1	1	2	2	"01"	3	1	500	5	1
2	"35"	1	99	43000	9	"14"	9	1	2	2	"03"	3	1	300	9	2
1	"13"	9	1	10500	9	"06"	9	1	2	2	"99"	3	1	300	8	2
2	"46"	9	99	37000	4	"17"	9	4	2	2	"99"	1	3	9999999.99	6	2
2	"35"	2	2	82500	9	"12"	2	1	2	2	"05"	3	1	1000	9	1
1	"48"	2	2	140000	9	"23"	1	1	2	2	"01"	2	1	1700	4	1
2	"48"	2	4	24000	6	"24"	1	2	1	1	"01"	2	2	1800	6	1
2	"11"	9	1	29000	6	"02"	1	2	2	2	"06"	3	2	700	1	2
1	"13"	9	2	95000	7	"05"	1	4	2	2	"01"	3	4	1100	7	1
2	"24"	2	4	99999999999	8	"07"	1	1	2	2	"99"	3	1	9999999.99	6	2
2	"24"	2	2	49000	9	"08"	2	2	2	2	"06"	3	1	700	9	2
1	"35"	2	4	220000	6	"11"	1	2	2	2	"01"	3	2	800	5	1
2	"48"	9	99	99999999999	3	"23"	9	1	1	1	"05"	3	4	9999999.99	5	2
1	"13"	9	2	160000	7	"05"	1	2	2	2	"01"	3	2	300	3	1
1	"11"	9	4	155000	6	"02"	1	2	2	2	"01"	3	2	1700	6	1
1	"10"	9	2	290000	9	"01"	1	1	2	2	"01"	3	1	500	9	1
2	"13"	9	1	20000	4	"05"	2	2	1	2	"06"	3	2	600	1	2
2	"10"	9	4	150000	7	"01"	1	3	2	2	"01"	3	2	600	7	1
1	"46"	9	1	23000	9	"17"	2	2	2	2	"05"	3	2	400	9	2
2	"35"	9	2	95000	1	"11"	1	1	2	2	"03"	3	3	9999999.99	4	9
1	"46"	9	3	115000	7	"17"	1	3	1	1	"06"	3	1	1700	9	2
1	"13"	9	1	57500	8	"06"	2	1	2	2	"01"	3	1	400	9	1
2	"24"	2	3	220000	9	"10"	1	1	1	2	"01"	3	4	1000	4	1
1	"24"	2	2	55000	4	"09"	1	2	2	2	"02"	2	2	400	4	1
2	"47"	9	1	28000	6	"21"	2	3	2	2	"06"	3	2	700	6	2
2	"11"	9	4	135000	9	"02"	1	2	2	2	"01"	3	3	2800	9	1
1	"46"	9	4	185000	8	"17"	1	1	2	2	"01"	3	1	700	7	1
2	"48"	2	2	105000	7	"24"	1	2	2	2	"01"	3	3	2500	5	1
1	"48"	1	5	145000	7	"22"	1	2	2	2	"01"	3	2	2400	7	1
2	"35"	2	1	16000	1	"16"	2	1	1	2	"02"	3	1	800	8	2
2	"35"	2	2	62500	3	"11"	1	3	2	2	"04"	1	4	2400	4	2
2	"35"	2	99	135000	4	"13"	1	3	1	1	"01"	2	3	2900	4	1
2	"35"	2	1	38000	7	"14"	2	2	2	2	"05"	3	1	800	6	2
1	"24"	2	5	150000	8	"10"	1	1	2	2	"01"	3	1	1500	8	1
1	"35"	1	3	12000	6	"12"	1	2	1	9	"01"	2	2	4500	7	1
1	"35"	1	3	95000	2	"12"	1	1	2	2	"05"	2	4	1800	6	1
2	"48"	2	2	100000	8	"24"	1	2	2	2	"01"	3	1	700	4	1
1	"24"	2	2	82500	6	"07"	1	1	2	2	"99"	1	1	1800	4	1
2	"46"	9	2	99999999999	7	"18"	1	2	2	2	"01"	3	3	9999999.99	9	1
2	"24"	2	1	140000	9	"10"	2	2	2	2	"01"	3	2	400	9	1
2	"11"	9	99	99999999999	6	"02"	9	2	1	1	"99"	3	4	9999999.99	3	1
2	"47"	9	2	60000	4	"21"	1	3	1	2	"01"	1	3	1000	4	1
2	"46"	9	1	12000	5	"17"	2	4	2	2	"05"	2	2	200	7	2
1	"48"	2	1	25000	7	"24"	2	4	2	2	"06"	3	2	700	7	2
2	"12"	9	99	99999999999	9	"03"	9	2	2	2	"01"	3	2	9999999.99	9	1
1	"47"	9	2	165000	9	"21"	1	2	2	2	"02"	3	1	500	9	1
1	"59"	2	3	145000	7	"26"	1	2	2	2	"01"	2	3	2100	5	1
2	"48"	2	1	35000	2	"24"	1	1	1	1	"06"	3	4	1400	6	2
2	"12"	9	4	170000	5	"04"	1	2	2	2	"01"	3	1	1900	8	1
2	"11"	9	3	99999999999	6	"02"	1	2	1	1	"99"	2	3	9999999.99	4	2
2	"12"	9	3	57500	6	"04"	1	3	1	2	"06"	2	2	800	5	2
2	"35"	2	1	72500	7	"11"	1	1	2	2	"02"	3	1	800	5	2
1	"13"	9	2	99999999999	5	"05"	1	3	2	2	"06"	2	3	9999999.99	6	2
1	"48"	2	5	150000	7	"22"	1	2	2	2	"01"	3	9	600	8	1
1	"24"	2	1	52500	8	"10"	2	2	2	2	"04"	1	2	400	7	2
2	"24"	2	1	99999999999	6	"07"	9	2	2	2	"06"	3	2	9999999.99	6	2
2	"59"	2	2	160000	8	"25"	1	1	2	2	"01"	3	2	600	6	1
2	"10"	9	1	46000	8	"01"	1	2	2	2	"03"	2	1	800	5	2
2	"12"	9	2	77500	7	"03"	1	4	2	2	"01"	3	3	1800	7	1
1	"48"	1	1	975000	6	"23"	1	3	2	2	"05"	3	2	1500	7	2
2	"24"	9	2	125000	4	"07"	9	4	2	2	"01"	1	2	500	7	1
1	"24"	2	2	43000	9	"07"	2	1	2	2	"01"	3	1	500	9	1
2	"10"	9	1	19000	9	"01"	2	4	2	2	"01"	3	1	1400	9	2
2	"46"	9	99	11500	5	"18"	9	2	2	2	"06"	2	3	9999999.99	1	2
1	"48"	2	2	72500	9	"24"	1	1	2	2	"01"	3	1	1500	4	1
2	"59"	2	99	99999999999	6	"26"	1	3	2	2	"06"	3	1	9999999.99	7	2
1	"13"	9	99	99999999999	8	"06"	1	2	2	2	"06"	3	2	9999999.99	1	2
2	"24"	2	1	99999999999	9	"10"	2	2	2	2	"06"	2	2	9999999.99	9	2
2	"24"	2	1	29000	7	"07"	2	2	2	9	"06"	3	1	600	7	2
1	"13"	9	1	14500	4	"05"	2	2	1	1	"06"	3	2	300	4	2
2	"35"	2	4	135000	7	"15"	1	2	2	1	"01"	3	2	3300	5	1
1	"13"	9	2	99999999999	7	"05"	1	2	2	2	"99"	1	4	9999999.99	4	2
2	"47"	9	1	31000	8	"21"	2	2	2	2	"02"	3	1	500	8	2
1	"24"	1	3	600000	9	"08"	1	1	2	2	"01"	3	2	1900	9	1
2	"24"	2	1	30000	7	"10"	2	2	2	2	"04"	3	2	600	7	2
2	"48"	2	1	75000	6	"23"	1	3	2	2	"02"	2	3	1900	4	1
2	"48"	9	1	99999999999	6	"24"	2	3	2	2	"02"	1	3	9999999.99	5	2
2	"95"	9	2	99999999999	8	"28"	1	2	2	2	"99"	3	2	9999999.99	8	1
2	"46"	9	2	240000	4	"18"	1	3	2	2	"06"	2	2	900	4	2
1	"11"	9	99	13500	9	"02"	1	1	2	2	"01"	3	1	700	9	1
1	"48"	2	1	13500	4	"24"	2	2	2	2	"03"	1	2	200	6	2
2	"48"	2	3	120000	1	"23"	1	4	1	2	"06"	3	2	1200	4	2
2	"48"	1	3	135000	5	"23"	1	2	2	2	"06"	2	2	1200	7	2
