PUMFID	SRYR	REGION6	SEX	AGECAT	EDUC	TYPES	WORKNOW	PARENT	LNDIMM_G	LSTWRK	TENURE_G	NAICS6	NOC6	UNIONCA	HRLYEARN	FTPT	WRKTYP	EIDEDUC	RNDEDUC	WEEKSCAT	FTPT_RY	CLAIM	BENEFIT	BENTYP	BENWEEKS	RNBEN	RNBENRW	HOURS	INSEMP	COVERAGE	ELIGIBLE	MATPAR	WHYSPNCL	PATCLAIM	SPPARCL	SPCLAIM	BENPLAN	ADDPAYM	APWEEKS	AF_05	AF_25	JS_05	LOOKHRS	LOOKCOST	LOOKOUT	CARE_G	CARETYPE	SAMEMP	WRKAFTER	EMPAGREE	CHLDCARE	WORKCOND	ALLEAVE	LEAVECAT	CI_10A	CHGINC	STUDENT	EFAMEM_R	EFAMSZ_R	EFAMILY	LEFTLOST	RSWK	WTPM	VERDATE
5147	2023	"02"	1	"1"	"1"	2	"6"	0	2	"0"	"06"	"04"	"06"	"2"	15.01	"2"	"05"	2	"3"	"05"	"3"	"2"	"4"	"6"	96	"07"	"07"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"3"	"5"	"02"	6	"96"	404.7873	"29/08/2024"
5148	2023	"03"	1	"3"	"4"	3	"6"	0	2	"1"	"07"	"06"	"05"	"2"	23.23	"1"	"04"	1	"6"	"02"	"3"	"2"	"4"	"6"	96	"13"	"13"	1664	"6"	"05"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	5	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"2"	"03"	2	"07"	550.7767	"29/08/2024"
5149	2023	"02"	2	"1"	"2"	3	"6"	0	2	"1"	"02"	"04"	"06"	"2"	16.26	"2"	"05"	1	"6"	"01"	"3"	"2"	"4"	"6"	96	"03"	"03"	260	"6"	"07"	"2"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"1"	"2"	"03"	1	"06"	334.8807	"29/08/2024"
5150	2023	"03"	2	"1"	"1"	2	"6"	0	2	"0"	"04"	"06"	"06"	"2"	15.02	"2"	"04"	1	"6"	"04"	"3"	"2"	"4"	"6"	96	"07"	"07"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	1	0	0	"9"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"2"	"3"	"05"	6	"96"	1194.9837	"29/08/2024"
5151	2023	"06"	2	"2"	"5"	3	"2"	1	2	"2"	"07"	"05"	"03"	"1"	42.86	"1"	"01"	1	"6"	"04"	"1"	"1"	"1"	"2"	50	"96"	"96"	2080	"1"	"02"	"1"	"1"	2	"05"	"2"	"2"	"3"	"1"	"2"	1	2	6	999.6	9996	"6"	"6"	"06"	"1"	"2"	"1"	"2"	"1"	21	"4"	1	"01"	3	"2"	"3"	"02"	3	"04"	264.5938	"29/08/2024"
5152	2023	"01"	2	"2"	"5"	3	"6"	0	2	"2"	"05"	"04"	"03"	"2"	14.79	"1"	"01"	1	"6"	"02"	"1"	"1"	"4"	"6"	96	"04"	"04"	2080	"6"	"09"	"3"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	8	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"0"	"1"	"01"	1	"06"	410.5167	"29/08/2024"
5153	2023	"02"	2	"2"	"5"	4	"6"	0	2	"0"	"02"	"03"	"05"	"1"	15.65	"1"	"05"	1	"6"	"03"	"2"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"3"	"03"	6	"96"	1597.9541	"29/08/2024"
5154	2023	"02"	2	"2"	"5"	2	"6"	0	2	"0"	"96"	"05"	"02"	"6"	9999.96	"6"	"99"	2	"2"	"04"	"3"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"2"	"02"	6	"96"	756.4465	"29/08/2024"
5155	2023	"03"	2	"1"	"2"	2	"6"	0	2	"0"	"96"	"99"	"99"	"6"	9999.96	"6"	"06"	9	"6"	"04"	"3"	"2"	"4"	"6"	96	"04"	"04"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	9	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	2	"1"	"1"	"01"	6	"96"	2370.4825	"29/08/2024"
5156	2023	"03"	2	"2"	"5"	3	"2"	0	2	"2"	"06"	"05"	"02"	"1"	36.74	"1"	"01"	1	"6"	"02"	"1"	"1"	"1"	"2"	96	"96"	"96"	2080	"6"	"02"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"4"	"02"	3	"04"	266.0009	"29/08/2024"
5157	2023	"03"	2	"3"	"4"	2	"6"	0	2	"0"	"08"	"04"	"06"	"2"	15.15	"2"	"02"	1	"6"	"05"	"2"	"2"	"4"	"6"	96	"07"	"07"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"4"	"04"	6	"96"	855.9322	"29/08/2024"
5158	2023	"03"	2	"2"	"5"	3	"1"	1	2	"2"	"06"	"05"	"06"	"1"	35.96	"1"	"01"	1	"6"	"05"	"1"	"1"	"1"	"2"	50	"96"	"96"	1950	"1"	"02"	"1"	"1"	3	"05"	"2"	"2"	"3"	"1"	"4"	1	2	6	999.6	9996	"6"	"2"	"01"	"1"	"1"	"1"	"4"	"1"	12	"3"	3	"05"	3	"2"	"3"	"02"	3	"04"	1523.7514	"29/08/2024"
5159	2023	"02"	2	"2"	"1"	2	"6"	0	1	"0"	"06"	"06"	"06"	"2"	14.07	"2"	"05"	1	"6"	"05"	"3"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"3"	"02"	6	"96"	2822.1272	"29/08/2024"
5160	2023	"01"	2	"1"	"1"	1	"6"	0	2	"2"	"02"	"04"	"06"	"2"	8.56	"2"	"04"	9	"6"	"02"	"3"	"2"	"4"	"6"	96	"07"	"07"	364	"6"	"07"	"2"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"2"	"4"	"02"	1	"06"	562.1126	"29/08/2024"
5161	2023	"05"	2	"2"	"4"	3	"2"	1	2	"2"	"05"	"04"	"03"	"2"	20.36	"2"	"02"	1	"6"	"05"	"2"	"1"	"1"	"2"	50	"96"	"96"	1498	"1"	"02"	"1"	"1"	5	"05"	"2"	"2"	"3"	"3"	"6"	1	6	6	999.6	9996	"6"	"6"	"08"	"1"	"2"	"1"	"5"	"1"	12	"3"	1	"03"	3	"2"	"4"	"02"	3	"04"	544.9821	"29/08/2024"
5162	2023	"01"	1	"3"	"1"	3	"6"	0	2	"1"	"99"	"02"	"05"	"2"	9999.99	"1"	"01"	1	"6"	"99"	"1"	"2"	"4"	"6"	96	"99"	"99"	4824	"6"	"05"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	5	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"0"	"1"	"01"	2	"07"	126.6795	"29/08/2024"
5163	2023	"02"	2	"3"	"4"	3	"6"	0	2	"3"	"09"	"06"	"02"	"2"	22.61	"1"	"01"	1	"6"	"00"	"6"	"2"	"4"	"6"	96	"07"	"07"	1950	"6"	"11"	"3"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	5	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"0"	"1"	"01"	1	"11"	1799.1377	"29/08/2024"
5164	2023	"02"	1	"1"	"2"	2	"6"	0	2	"0"	"06"	"04"	"06"	"2"	15.3	"2"	"02"	1	"6"	"05"	"3"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"2"	"3"	"03"	6	"96"	2024.7906	"29/08/2024"
5165	2023	"04"	2	"3"	"4"	2	"6"	0	2	"0"	"08"	"05"	"03"	"1"	50.12	"2"	"02"	1	"6"	"05"	"3"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"1"	"01"	6	"96"	161.0785	"29/08/2024"
5166	2023	"03"	1	"1"	"1"	2	"6"	0	1	"0"	"05"	"04"	"06"	"2"	16.28	"2"	"02"	1	"6"	"04"	"3"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"3"	"4"	"02"	6	"96"	4687.5049	"29/08/2024"
5167	2023	"03"	2	"2"	"5"	3	"2"	1	1	"5"	"96"	"96"	"96"	"6"	9999.96	"6"	"96"	6	"6"	"96"	"6"	"2"	"4"	"6"	96	"11"	"11"	9996	"0"	"96"	"6"	"4"	6	"06"	"2"	"2"	"6"	"6"	"6"	1	13	2	999.6	9996	"6"	"6"	"96"	"6"	"2"	"6"	"6"	"6"	96	"6"	3	"05"	3	"1"	"5"	"03"	6	"96"	349.025	"29/08/2024"
5168	2023	"03"	1	"1"	"1"	2	"6"	0	2	"0"	"02"	"04"	"06"	"2"	15.78	"2"	"02"	1	"6"	"02"	"3"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"3"	"5"	"02"	6	"96"	1610.7718	"29/08/2024"
5169	2023	"03"	2	"3"	"5"	3	"6"	0	2	"1"	"07"	"06"	"04"	"2"	19.52	"2"	"02"	1	"6"	"04"	"3"	"2"	"4"	"6"	96	"13"	"13"	1248	"6"	"05"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"5"	"03"	2	"07"	4961.554	"29/08/2024"
5170	2023	"06"	2	"3"	"3"	1	"6"	0	2	"4"	"96"	"99"	"99"	"6"	9999.96	"6"	"99"	9	"6"	"00"	"6"	"2"	"4"	"6"	96	"11"	"11"	9996	"6"	"11"	"3"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	7	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"0"	"1"	"01"	6	"96"	883.9768	"29/08/2024"
5171	2023	"02"	2	"3"	"2"	2	"6"	0	2	"0"	"06"	"05"	"04"	"2"	19.14	"2"	"02"	2	"9"	"05"	"3"	"2"	"4"	"6"	96	"03"	"03"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"1"	"01"	6	"96"	280.1342	"29/08/2024"
5172	2023	"02"	2	"1"	"1"	2	"6"	0	2	"0"	"02"	"04"	"06"	"2"	16.02	"2"	"02"	1	"6"	"01"	"3"	"2"	"4"	"6"	96	"03"	"03"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"3"	"4"	"02"	6	"96"	2369.9972	"29/08/2024"
5173	2023	"06"	1	"3"	"4"	3	"6"	0	2	"3"	"96"	"99"	"99"	"6"	9999.96	"6"	"06"	9	"6"	"00"	"6"	"2"	"4"	"6"	96	"02"	"02"	9996	"6"	"11"	"3"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	5	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"2"	"03"	6	"96"	1400.3182	"29/08/2024"
5174	2023	"03"	1	"3"	"4"	3	"6"	0	2	"1"	"08"	"05"	"04"	"1"	9999.99	"1"	"01"	1	"6"	"04"	"1"	"2"	"4"	"6"	96	"01"	"01"	2340	"6"	"05"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"3"	"03"	2	"11"	814.787	"29/08/2024"
5175	2023	"02"	2	"2"	"5"	3	"2"	1	2	"4"	"06"	"01"	"05"	"2"	13.41	"1"	"01"	1	"6"	"00"	"6"	"2"	"4"	"6"	96	"11"	"11"	9996	"0"	"96"	"6"	"4"	5	"03"	"2"	"2"	"6"	"6"	"6"	1	1	2	999.6	9996	"6"	"6"	"96"	"6"	"2"	"2"	"6"	"6"	96	"6"	3	"05"	3	"3"	"5"	"02"	6	"96"	178.7668	"29/08/2024"
5176	2023	"04"	2	"1"	"3"	3	"6"	0	2	"1"	"05"	"99"	"03"	"2"	9999.99	"1"	"05"	1	"6"	"04"	"1"	"2"	"4"	"6"	96	"07"	"07"	2080	"6"	"05"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	7	1	2	0	"2"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"0"	"1"	"01"	2	"07"	677.5448	"29/08/2024"
5177	2023	"02"	1	"3"	"4"	1	"2"	0	2	"2"	"05"	"02"	"05"	"2"	53.97	"1"	"01"	1	"6"	"03"	"1"	"1"	"1"	"1"	96	"96"	"96"	2600	"6"	"01"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	5	1	7	0	"9"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"0"	"2"	"04"	2	"07"	461.4375	"29/08/2024"
5178	2023	"02"	2	"2"	"5"	5	"1"	1	1	"0"	"96"	"05"	"04"	"6"	9999.96	"6"	"99"	2	"2"	"05"	"3"	"2"	"4"	"6"	96	"02"	"02"	9996	"0"	"96"	"6"	"3"	1	"03"	"2"	"2"	"6"	"6"	"6"	1	14	6	999.6	9996	"6"	"6"	"96"	"6"	"1"	"6"	"6"	"6"	0	"1"	3	"05"	3	"1"	"4"	"03"	6	"96"	325.9052	"29/08/2024"
5179	2023	"02"	2	"1"	"2"	2	"6"	0	2	"0"	"02"	"06"	"04"	"2"	15.5	"2"	"04"	1	"6"	"03"	"3"	"2"	"4"	"6"	96	"04"	"04"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"2"	"3"	"05"	6	"96"	629.0494	"29/08/2024"
5180	2023	"03"	2	"1"	"2"	3	"6"	0	2	"1"	"05"	"06"	"02"	"2"	24.49	"1"	"05"	1	"6"	"02"	"1"	"2"	"4"	"6"	96	"04"	"04"	1950	"6"	"09"	"3"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	14	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"3"	"5"	"02"	1	"06"	772.8338	"29/08/2024"
5181	2023	"03"	2	"2"	"4"	2	"6"	0	2	"0"	"02"	"05"	"06"	"1"	22.73	"2"	"02"	1	"6"	"01"	"3"	"2"	"4"	"6"	96	"05"	"05"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	15	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"1"	"01"	6	"96"	2232.7944	"29/08/2024"
5182	2023	"02"	2	"3"	"1"	2	"1"	0	2	"0"	"09"	"06"	"04"	"2"	15.97	"2"	"04"	1	"6"	"05"	"3"	"1"	"3"	"6"	96	"96"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"1"	"01"	6	"96"	240.8501	"29/08/2024"
5183	2023	"05"	2	"3"	"5"	3	"6"	0	2	"2"	"09"	"05"	"04"	"1"	9999.99	"2"	"05"	1	"6"	"02"	"3"	"2"	"4"	"6"	96	"13"	"13"	312	"6"	"07"	"2"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	5	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"2"	"03"	2	"11"	3000.6715	"29/08/2024"
5184	2023	"03"	2	"1"	"4"	2	"6"	0	2	"0"	"06"	"06"	"06"	"2"	19.92	"2"	"05"	1	"6"	"05"	"3"	"2"	"4"	"6"	96	"03"	"03"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"2"	"2"	"05"	6	"96"	594.182	"29/08/2024"
5185	2023	"03"	1	"1"	"1"	3	"6"	0	2	"1"	"02"	"05"	"05"	"2"	18.06	"1"	"04"	1	"6"	"03"	"2"	"2"	"4"	"6"	96	"01"	"01"	788	"6"	"05"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	7	1	2	9999	"9"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"2"	"3"	"02"	1	"06"	654.515	"29/08/2024"
5186	2023	"04"	1	"3"	"2"	2	"6"	0	2	"0"	"02"	"06"	"05"	"2"	15.25	"1"	"04"	1	"6"	"02"	"1"	"1"	"4"	"6"	96	"09"	"09"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	5	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"1"	"01"	6	"96"	217.7824	"29/08/2024"
5187	2023	"05"	1	"1"	"2"	2	"6"	0	2	"0"	"04"	"04"	"06"	"2"	14.81	"2"	"02"	1	"6"	"05"	"3"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"3"	"05"	6	"96"	2369.5874	"29/08/2024"
5188	2023	"05"	2	"2"	"4"	2	"6"	0	2	"0"	"05"	"01"	"02"	"2"	23.37	"2"	"02"	1	"6"	"05"	"3"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	2	"2"	"5"	"02"	6	"96"	1330.7774	"29/08/2024"
5189	2023	"03"	1	"1"	"1"	3	"6"	0	2	"1"	"03"	"04"	"06"	"2"	15.43	"2"	"02"	1	"6"	"03"	"3"	"2"	"4"	"6"	96	"03"	"03"	384	"6"	"07"	"2"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"0"	"5"	"04"	2	"07"	1251.6173	"29/08/2024"
5190	2023	"03"	2	"2"	"4"	2	"6"	0	2	"0"	"96"	"03"	"05"	"6"	9999.96	"6"	"06"	9	"6"	"04"	"3"	"2"	"4"	"6"	96	"02"	"02"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"4"	"02"	6	"96"	238.3328	"29/08/2024"
5191	2023	"01"	1	"3"	"5"	3	"6"	0	2	"2"	"09"	"05"	"04"	"1"	42.88	"1"	"01"	1	"6"	"03"	"1"	"2"	"4"	"6"	96	"13"	"13"	1560	"6"	"05"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"2"	"03"	2	"11"	124.4166	"29/08/2024"
5192	2023	"03"	1	"2"	"5"	2	"6"	0	2	"0"	"96"	"05"	"04"	"6"	9999.96	"6"	"06"	9	"6"	"04"	"3"	"2"	"4"	"6"	96	"02"	"02"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"3"	"03"	6	"96"	866.6968	"29/08/2024"
5193	2023	"05"	2	"2"	"4"	3	"2"	0	2	"1"	"01"	"06"	"06"	"2"	19.33	"2"	"02"	1	"6"	"02"	"1"	"1"	"1"	"3"	96	"96"	"96"	768	"6"	"02"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	3	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"2"	"05"	1	"01"	3371.1248	"29/08/2024"
5194	2023	"06"	1	"3"	"5"	2	"6"	0	1	"0"	"07"	"06"	"99"	"2"	71.27	"2"	"02"	1	"6"	"05"	"3"	"2"	"4"	"6"	96	"02"	"02"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"3"	"5"	"02"	6	"96"	1171.6417	"29/08/2024"
5195	2023	"04"	2	"2"	"4"	1	"6"	0	1	"3"	"02"	"04"	"06"	"2"	9999.99	"1"	"01"	1	"6"	"01"	"1"	"2"	"4"	"6"	96	"02"	"02"	160	"6"	"11"	"3"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	2	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"3"	"03"	1	"02"	618.3516	"29/08/2024"
5196	2023	"04"	2	"3"	"4"	2	"6"	0	2	"0"	"07"	"05"	"03"	"1"	43.65	"2"	"05"	1	"6"	"99"	"3"	"2"	"4"	"6"	96	"13"	"13"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	5	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"1"	"01"	6	"96"	749.8637	"29/08/2024"
5197	2023	"03"	2	"2"	"4"	5	"1"	1	2	"0"	"07"	"06"	"02"	"2"	59.4	"1"	"01"	1	"6"	"99"	"1"	"1"	"3"	"6"	52	"96"	"96"	9996	"1"	"96"	"6"	"1"	96	"96"	"6"	"6"	"3"	"3"	"6"	1	3	6	999.6	9996	"6"	"9"	"03"	"1"	"1"	"1"	"3"	"1"	12	"3"	3	"05"	3	"1"	"4"	"05"	6	"96"	462.5255	"29/08/2024"
5198	2023	"04"	2	"2"	"1"	5	"1"	1	2	"0"	"02"	"06"	"06"	"2"	14.49	"2"	"02"	1	"6"	"05"	"1"	"1"	"3"	"6"	36	"96"	"96"	9996	"1"	"96"	"6"	"1"	3	"05"	"2"	"2"	"3"	"3"	"6"	1	1	6	999.6	9996	"6"	"6"	"04"	"1"	"1"	"1"	"1"	"1"	9	"3"	3	"05"	3	"3"	"5"	"02"	6	"96"	617.6106	"29/08/2024"
5199	2023	"04"	1	"1"	"2"	2	"6"	0	2	"0"	"04"	"06"	"06"	"2"	16.19	"2"	"02"	2	"1"	"03"	"2"	"2"	"4"	"6"	96	"04"	"04"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"3"	"4"	"02"	6	"96"	611.7828	"29/08/2024"
5200	2023	"03"	1	"3"	"4"	2	"6"	0	2	"0"	"08"	"03"	"05"	"2"	40.77	"2"	"02"	1	"6"	"04"	"3"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	6	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"2"	"03"	6	"96"	709.7269	"29/08/2024"
5201	2023	"01"	1	"3"	"5"	2	"6"	0	2	"0"	"05"	"05"	"05"	"2"	22.01	"2"	"02"	1	"6"	"05"	"2"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"3"	"5"	"02"	6	"96"	195.2529	"29/08/2024"
5202	2023	"02"	2	"2"	"5"	3	"2"	1	2	"3"	"06"	"05"	"03"	"1"	42.02	"1"	"01"	1	"6"	"04"	"1"	"1"	"1"	"2"	50	"96"	"96"	1950	"1"	"02"	"1"	"1"	96	"01"	"1"	"1"	"2"	"1"	"3"	1	1	6	999.6	9996	"6"	"6"	"02"	"1"	"2"	"1"	"4"	"3"	18	"4"	1	"03"	1	"2"	"4"	"02"	3	"04"	148.6997	"29/08/2024"
5203	2023	"06"	1	"3"	"5"	2	"6"	0	1	"0"	"02"	"05"	"03"	"1"	29.11	"2"	"05"	1	"6"	"04"	"2"	"2"	"4"	"6"	96	"07"	"07"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	7	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"4"	"03"	6	"96"	1202.3992	"29/08/2024"
